type,street,city,state,zip_code,beds,total_baths,sqft,year_built,sold_price,sold_date,county,stories,parking_garage
SINGLE_FAMILY,215 and 211 Phillips Way,Gardnerville,NV,89460,3,2,2849,1977,772000,10/26/2020,Douglas,1,3
SINGLE_FAMILY,461 Kent Way,Zephyr Cove,NV,89448,4,2.5,2404,1974,1135000,10/28/2020,Douglas,2,2
CONDOS,114 Sierra Colina Dr,Stateline,NV,89449,3,4,2683,2020,1650000,10/29/2020,Douglas,3,2
SINGLE_FAMILY,461 Kent Way,Glenbrook,NV,89413,0,0,2404,1974,1135000,10/28/2020,Douglas,1,0
SINGLE_FAMILY,754 Mustang Ln,Gardnerville,NV,89410,4,2,1780,1978,550000,10/27/2020,Douglas,1,2
SINGLE_FAMILY,615 Lake Shore Blvd,Zephyr Cove,NV,89448,3,3,2520,1972,2400000,10/28/2020,Douglas,2,0
OTHER,1171 Townhouse Cir,Gardnerville,NV,89410,0,0,3612,1981,620000,10/23/2020,Douglas,1,0
SINGLE_FAMILY,784 Lassen Way,Gardnerville,NV,89460,5,3,2506,1992,475000,10/29/2020,Douglas,1,3
SINGLE_FAMILY,746 E Cottage Loop,Gardnerville,NV,89460,0,0,1749,2020,430439,10/28/2020,Douglas,1,0
MULTI_FAMILY,759 Wagon Dr,Gardnerville,NV,89460,4,4,2024,1992,354000,10/23/2020,Douglas,1,0
CONDOS,771 N Bowl Ln,Stateline,NV,89449,2,2,852,1978,380000,10/23/2020,Douglas,1,0
SINGLE_FAMILY,1219 Golden Eagle Ct,Gardnerville,NV,89410,4,3.5,3222,2004,1275000,10/23/2020,Douglas,1,3
MULTI_FAMILY,115 Carol Cir,Stateline,NV,89449,0,0,2388,1978,682500,10/23/2020,Douglas,2,0
CONDOS,68 Pyramid Ct,Stateline,NV,89449,3,2,1600,1972,715000,10/26/2020,Douglas,2,0
SINGLE_FAMILY,122 Cypress Ln,Stateline,NV,89449,3,2,1730,1977,725000,10/26/2020,Douglas,1,2
SINGLE_FAMILY,408 Kimberly Brooke,Stateline,NV,89449,3,2,1232,1976,570000,10/26/2020,Douglas,2,0
SINGLE_FAMILY,115 Carol Ct,Stateline,NV,89449,5,3,2388,1978,682500,10/23/2020,Douglas,2,2
SINGLE_FAMILY,1021 Tillman Ln,Gardnerville,NV,89460,0,0,1562,1975,325000,10/27/2020,Douglas,1,0
OTHER,1191 Townhouse Cir,Gardnerville,NV,89410,0,0,3612,1981,620000,10/23/2020,Douglas,1,0
SINGLE_FAMILY,1464 Cardiff Dr,Gardnerville,NV,89410,3,2.5,1754,2006,470000,10/23/2020,Douglas,1,3
CONDOS,231 S Benjamin Dr,Stateline,NV,89449,2,2,1440,1980,469000,10/23/2020,Douglas,2,0
SINGLE_FAMILY,1249 Kingston Way,Gardnerville,NV,89460,3,2,1508,1979,410000,10/22/2020,Douglas,1,2
SINGLE_FAMILY,2520 E Valley Rd,Minden,NV,89423,5,3,2316,1980,555000,10/22/2020,Douglas,1,2
CONDOS,317 Quaking Aspen Ln,Stateline,NV,89449,1,1,630,1980,259500,10/21/2020,Douglas,1,0
SINGLE_FAMILY,1679 Hoid Rd,Minden,NV,89423,4,5,5171,2003,975000,10/22/2020,Douglas,2,3
SINGLE_FAMILY,293 Gray Mill Ct,Carson City,NV,89705,5,4,3025,2019,3025000,10/20/2020,Douglas,2,3
SINGLE_FAMILY,222 S Mdw,Glenbrook,NV,89413,4,5,5339,2007,5175000,10/20/2020,Douglas,3,2
MULTI_FAMILY,293 Gray Mill Ct,Carson City,NV,89705,0,0,2649,2020,3025000,10/20/2020,Douglas,2,0
SINGLE_FAMILY,2803 Voight Canyon Dr,Genoa,NV,89411,4,4.5,3268,2016,940000,10/20/2020,Douglas,1,2
SINGLE_FAMILY,1348 Winding Way,Glenbrook,NV,89413,4,3.5,3439,1980,2275000,10/23/2020,Douglas,3,2
SINGLE_FAMILY,18 Stone Creek Ln,Glenbrook,NV,89413,5,6,5385,2003,11700000,10/20/2020,Douglas,2,2
SINGLE_FAMILY,1487 Brandi Rose Way,Minden,NV,89423,3,2.5,2227,2020,715000,10/19/2020,Douglas,1,3
SINGLE_FAMILY,1337 Banner Dr,Gardnerville,NV,89460,3,2,1820,1972,439000,10/20/2020,Douglas,1,2
OTHER,1193 Townhouse Cir,Gardnerville,NV,89410,0,0,3612,1981,620000,10/23/2020,Douglas,1,0
SINGLE_FAMILY,279 Five Creek Rd,Gardnerville,NV,89460,4,4.5,5593,2003,2280000,10/19/2020,Douglas,2,3
SINGLE_FAMILY,306 Senecas Ct,Carson City,NV,89705,3,3.5,2545,2019,2250000,10/19/2020,Douglas,0,2
OTHER,1387 US Highway 395,Gardnerville,NV,89410,0,0,1380,1960,350000,10/21/2020,Douglas,1,0
OTHER,1169 Townhouse Cir,Gardnerville,NV,89410,0,0,3612,1981,620000,10/23/2020,Douglas,2,0
SINGLE_FAMILY,1669 Lantana Dr,Minden,NV,89423,4,2.5,2163,1990,486500,10/23/2020,Douglas,2,3
SINGLE_FAMILY,1308 Johnson Ln,Minden,NV,89423,3,2,1998,2002,560000,10/23/2020,Douglas,1,3
SINGLE_FAMILY,1029 Sun Crest Ct,Gardnerville,NV,89460,5,4,2904,2020,795000,10/16/2020,Douglas,1,3
SINGLE_FAMILY,617 Lake Shore Blvd,Zephyr Cove,NV,89448,4,2,1456,1953,774000,10/19/2020,Douglas,1,4
SINGLE_FAMILY,1312 Bridle Way,Minden,NV,89423,3,3,3510,1991,660000,10/19/2020,Douglas,2,3
SINGLE_FAMILY,744 E Cottage Loop,Gardnerville,NV,89460,0,0,1749,2020,428026,10/16/2020,Douglas,1,0
CONDOS,785 Bigler Ct,Stateline,NV,89449,1,1,800,1978,387700,10/16/2020,Douglas,3,0
CONDOS,1264 Redwood Cir,Gardnerville,NV,89460,3,1.5,1152,1980,200000,10/23/2020,Douglas,2,0
SINGLE_FAMILY,16 Stone Creek Ln,Glenbrook,NV,89413,0,0,5385,2003,11700000,10/20/2020,Douglas,1,0
SINGLE_FAMILY,1723 Westwood Dr,Minden,NV,89423,3,2,1723,1990,343000,10/16/2020,Douglas,1,3
SINGLE_FAMILY,649 Job Ln,Zephyr Cove,NV,89448,4,3,2759,1959,1135000,10/16/2020,Douglas,3,0
SINGLE_FAMILY,168 Granite Springs Dr,Stateline,NV,89449,5,5,3660,1996,1900000,10/16/2020,Douglas,2,4
TOWNHOMES,1208 Montevideo Cir,Minden,NV,89423,0,0,2420,2020,421448,10/15/2020,Douglas,2,0
SINGLE_FAMILY,262 Walker St,Gardnerville,NV,89410,0,0,1460,2018,320000,10/16/2020,Douglas,1,0
CONDOS,726 Tina Ct,Stateline,NV,89449,2,2,1018,1975,412000,10/16/2020,Douglas,2,0
SINGLE_FAMILY,879 Coloma Dr,Carson City,NV,89705,3,2,1826,1979,440000,10/16/2020,Douglas,1,2
CONDOS,1160 Montevideo Cir,Minden,NV,89423,3,2.5,1516,2019,338000,10/22/2020,Douglas,2,2
SINGLE_FAMILY,2821 North Fork Ln,Minden,NV,89423,4,3.5,3000,2004,849000,10/16/2020,Douglas,2,3
SINGLE_FAMILY,2829 Fuller Ave,Minden,NV,89423,3,2,2268,1978,425000,10/16/2020,Douglas,2,6
SINGLE_FAMILY,649 Job Ln,Zephyr Cove,NV,89448,0,0,2759,1959,1135000,10/16/2020,Douglas,2,0
SINGLE_FAMILY,1342 Winding Way,Glenbrook,NV,89413,3,2.5,2461,1978,1825000,10/15/2020,Douglas,2,3
TOWNHOMES,726 Tina Ct,Stateline,NV,89449,0,0,1018,1975,412000,10/16/2020,Douglas,2,0
CONDOS,360 Quaking Aspen Ln,Stateline,NV,89449,2,1,800,1974,379000,10/15/2020,Douglas,1,0
TOWNHOMES,17 Beach Club Dr,Stateline,NV,89449,0,0,4000,2019,4175000,10/15/2020,Douglas,2,0
CONDOS,17 Beach Club Dr,Stateline,NV,89449,4,6,3100,2019,4150000,10/15/2020,Douglas,0,1
SINGLE_FAMILY,1546 Moss Cir,Gardnerville,NV,89410,3,3,2320,1978,400000,10/14/2020,Douglas,3,2
SINGLE_FAMILY,2681 Kayne Ave,Minden,NV,89423,4,2,2030,1986,525000,10/15/2020,Douglas,2,10
SINGLE_FAMILY,1349 Brooke Way,Gardnerville,NV,89410,4,2.5,2171,2001,490000,10/14/2020,Douglas,2,3
SINGLE_FAMILY,1966 Stephen Ct,Gardnerville,NV,89410,3,2,2027,1990,690000,10/16/2020,Douglas,1,2
MULTI_FAMILY,626 Lakeview Dr,Zephyr Cove,NV,89448,4,4,2080,1977,685000,10/16/2020,Douglas,2,0
SINGLE_FAMILY,260 Pleasant,Stateline,NV,89449,4,4,2370,1975,920000,10/14/2020,Douglas,2,2
SINGLE_FAMILY,1718 Westwood Dr,Minden,NV,89423,3,4,4512,2004,1050000,10/14/2020,Douglas,1,4
SINGLE_FAMILY,1371 Cardinal Ct,Gardnerville,NV,89460,3,2,1413,1984,307000,10/13/2020,Douglas,2,0
SINGLE_FAMILY,920 Rain Shadow Way,Gardnerville,NV,89460,3,3.5,3134,2020,1048561,10/13/2020,Douglas,1,4
TOWNHOMES,217 Ski Ct,Stateline,NV,89449,0,0,1151,1967,496000,10/12/2020,Douglas,2,0
SINGLE_FAMILY,260 Pleasant Cir,Zephyr Cove,NV,89448,0,0,2370,1975,920000,10/14/2020,Douglas,2,0
TOWNHOMES,1198 Montevideo Cir,Minden,NV,89423,4,2.5,1958,2020,379000,10/13/2020,Douglas,1,2
SINGLE_FAMILY,1988 Palomino Ln,Gardnerville,NV,89410,5,3.5,3804,1978,750000,10/13/2020,Douglas,2,3
SINGLE_FAMILY,633 Appaloosa Ln,Gardnerville,NV,89410,3,2,2160,2017,600000,10/13/2020,Douglas,1,3
SINGLE_FAMILY,1270 Lincoln Park Cir,Glenbrook,NV,89413,2,2,1089,1950,955000,10/13/2020,Douglas,1,0
SINGLE_FAMILY,2516 Eagle Rdg,Genoa,NV,89411,3,3.5,3991,2019,1549000,10/12/2020,Douglas,1,3
TOWNHOMES,217 Ski Ct,Stateline,NV,89449,2,2,1151,1967,496000,10/12/2020,Douglas,2,0
SINGLE_FAMILY,587 Lisa Ln,Gardnerville,NV,89460,3,2,1574,1993,407000,10/14/2020,Douglas,1,2
SINGLE_FAMILY,167 Meadow,Stateline,NV,89448,4,4,2012,1959,850000,10/14/2020,Douglas,1,2
SINGLE_FAMILY,2516 Eagle Ridge Rd,Genoa,NV,89411,0,0,3972,2020,1549000,10/12/2020,Douglas,1,0
TOWNHOMES,1204 Montevideo Cir,Minden,NV,89423,4,2.5,1934,2020,407345,10/13/2020,Douglas,2,2
TOWNHOMES,1047 Aspen Grove Dr,Minden,NV,89423,3,3,1963,2000,369000,10/9/2020,Douglas,2,2
SINGLE_FAMILY,1754 Highway 50,Glenbrook,NV,89413,3,2,1456,1954,2400000,10/13/2020,Douglas,1,0
SINGLE_FAMILY,1605 Viewmont Ct,Gardnerville,NV,89410,4,2.5,1952,1984,750000,10/9/2020,Douglas,1,2
SINGLE_FAMILY,1904 Wiseman Ln,Gardnerville,NV,89410,2,2,1547,2002,480000,10/9/2020,Douglas,1,4
SINGLE_FAMILY,1379 Kittyhawk Ave,Gardnerville,NV,89410,3,2,1060,1973,335000,10/9/2020,Douglas,1,2
SINGLE_FAMILY,1244 Hidden Woods Dr,Zephyr Cove,NV,89448,4,3,3688,1982,1695000,10/9/2020,Douglas,2,2
SINGLE_FAMILY,983 Bella Rosa Dr,Minden,NV,89423,3,2,2049,2018,549000,10/9/2020,Douglas,1,2
SINGLE_FAMILY,1591 Sawmill Rd,Gardnerville,NV,89410,5,5,4484,1992,1087000,10/9/2020,Douglas,2,3
SINGLE_FAMILY,1473 Cardiff Dr,Gardnerville,NV,89410,4,2,2033,2007,489900,10/13/2020,Douglas,1,3
CONDOS,758 Milky Way Ct,Stateline,NV,89449,4,3,2113,1979,505000,10/2/2020,Douglas,3,0
SINGLE_FAMILY,1279 Highway 50,Glenbrook,NV,89413,4,3.5,2941,2019,1275000,10/8/2020,Douglas,0,2
SINGLE_FAMILY,1429 Edlesborough Cir,Gardnerville,NV,89410,2,2,1024,1999,335000,10/7/2020,Douglas,1,2
SINGLE_FAMILY,1447 Patricia Dr,Gardnerville,NV,89460,4,2.5,2639,1992,475000,10/6/2020,Douglas,2,2
SINGLE_FAMILY,1112 Las Brisas Dr,Minden,NV,89423,5,3,2904,2014,717000,10/7/2020,Douglas,2,3
SINGLE_FAMILY,3246 Penrod Ln,Gardnerville,NV,89410,2,1,1038,1986,355000,10/6/2020,Douglas,1,0
SINGLE_FAMILY,652 Joette Dr,Gardnerville,NV,89460,4,3,2150,1992,450000,10/6/2020,Douglas,1,0
SINGLE_FAMILY,450 Kingsbury Grade,Stateline,NV,89449,4,5,8028,1996,2400000,10/5/2020,Douglas,3,4
TOWNHOMES,158 Holly Ln,Zephyr Cove,NV,89448,4,4.5,1980,1975,730000,10/5/2020,Douglas,3,0
MOBILE,948 Lehigh Cir,Carson City,NV,89705,3,2,1561,1988,190500,10/7/2020,Douglas,1,2
SINGLE_FAMILY,1015 Haystack Dr,Minden,NV,89423,3,2,1344,1995,406000,10/8/2020,Douglas,1,2
SINGLE_FAMILY,796 Foothill Rd,Gardnerville,NV,89460,4,2.5,3362,1995,925000,10/8/2020,Douglas,1,9
SINGLE_FAMILY,218 Lyons Ave,Glenbrook,NV,89413,2,1.5,1456,1972,617000,10/2/2020,Douglas,2,1
SINGLE_FAMILY,2718 Nye Dr,Minden,NV,89423,3,2.5,2542,2000,788000,10/2/2020,Douglas,2,6
MOBILE,3421 Basalt Dr,Carson City,NV,89705,3,2,1056,1993,216000,10/2/2020,Douglas,1,0
SINGLE_FAMILY,1411 Purple Sage Dr,Gardnerville,NV,89460,3,2,1670,1992,400000,10/2/2020,Douglas,1,2
TOWNHOMES,271 Orion Ct,Stateline,NV,89449,3,2,1216,1984,460000,10/2/2020,Douglas,2,0
SINGLE_FAMILY,1048 Kimmerling Rd,Gardnerville,NV,89460,3,3,3152,1984,1050000,10/2/2020,Douglas,2,6
TOWNHOMES,112 Sierra Colina Dr,Stateline,NV,89449,0,0,2724,2020,1650000,10/2/2020,Douglas,2,0
MULTI_FAMILY,271 Orion Ln,Kingsbury,NV,89448,0,0,1216,1984,460000,10/2/2020,Douglas,2,0
CONDOS,1253 Concho Trl,Gardnerville,NV,89410,2,2,1307,2019,310000,10/1/2020,Douglas,2,1
SINGLE_FAMILY,442 Big Sky Trl,Genoa,NV,89411,3,2.5,2822,2020,742900,9/30/2020,Douglas,1,3
SINGLE_FAMILY,1733 Westwood Dr,Minden,NV,89423,3,2,1614,1981,415000,10/1/2020,Douglas,1,2
SINGLE_FAMILY,2246 Willowbend Rd,Genoa,NV,89411,6,4.5,3345,1973,1325000,10/2/2020,Douglas,2,7
SINGLE_FAMILY,1320 Sanden Ln,Minden,NV,89423,3,2,1600,1981,510000,10/1/2020,Douglas,1,4
SINGLE_FAMILY,1431 Honey Locust Ave,Gardnerville,NV,89410,3,2.5,2082,2003,409000,10/7/2020,Douglas,2,2
SINGLE_FAMILY,380 Andria Dr,Stateline,NV,89449,3,2,1165,1962,495000,10/1/2020,Douglas,1,2
SINGLE_FAMILY,1065 Wisteria Dr,Minden,NV,89423,4,2.5,2048,1990,499000,9/30/2020,Douglas,2,3
SINGLE_FAMILY,989 Ranchview Cir,Carson City,NV,89705,3,2,2513,2002,560000,9/30/2020,Douglas,1,3
SINGLE_FAMILY,1336 Victoria Dr,Gardnerville,NV,89460,3,2,1460,1987,355000,9/30/2020,Douglas,1,2
TOWNHOMES,83 Lake Village Dr,Zephyr Cove,NV,89448,4,3.5,2200,1977,779000,9/30/2020,Douglas,3,2
SINGLE_FAMILY,893 Evan Ct,Gardnerville,NV,89460,4,4.5,3915,2020,1263000,10/2/2020,Douglas,1,4
MOBILE,1236 Kingslane,Gardnerville,NV,89410,2,2,1224,1972,148000,9/30/2020,Douglas,1,0
SINGLE_FAMILY,1757 Oakwood Dr,Minden,NV,89423,3,2,1672,1987,460000,9/29/2020,Douglas,1,4
SINGLE_FAMILY,2462 Genoa Meadows Cir,Genoa,NV,89411,3,2.5,2624,2005,786000,9/29/2020,Douglas,1,2
SINGLE_FAMILY,1274 Lincoln Park Cir,Glenbrook,NV,89413,3,2.5,2443,2008,1475000,9/28/2020,Douglas,0,2
SINGLE_FAMILY,981 Hilltop Dr,Carson City,NV,89705,3,2,1403,1998,359000,9/30/2020,Douglas,1,2
CONDOS,396 Tramway Dr,Stateline,NV,89449,2,2,1000,1980,280000,9/29/2020,Douglas,1,0
SINGLE_FAMILY,1283 LA Sierra Ct,Minden,NV,89423,4,2.5,2534,2001,644000,9/25/2020,Douglas,1,3
SINGLE_FAMILY,600 Bluerock Rd,Gardnerville,NV,89460,0,0,1749,1992,400000,9/25/2020,Douglas,1,0
SINGLE_FAMILY,173 Snug Harbor Dr,Glenbrook,NV,89413,0,0,4522,2009,6250000,9/28/2020,Douglas,1,0
SINGLE_FAMILY,2462 Genoa Meadows Cir,Carson City,NV,89705,0,0,2624,2005,786000,9/29/2020,Douglas,1,0
SINGLE_FAMILY,216 Sunflower Cir,Glenbrook,NV,89413,0,0,2254,1977,1080000,9/25/2020,Douglas,2,0
CONDOS,396 Tramway Dr,Stateline,NV,89449,2,2,1000,1980,280000,9/29/2020,Douglas,1,0
SINGLE_FAMILY,216 Sunflower Cir,Stateline,NV,89449,4,2,2254,1977,1080000,9/25/2020,Douglas,2,2
SINGLE_FAMILY,191 Taylor Creek Rd,Gardnerville,NV,89460,4,3.5,3674,2019,975000,9/29/2020,Douglas,1,3
CONDOS,173 Tahoma Cir,Zephyr Cove,NV,89448,4,3.5,2336,1974,755000,9/25/2020,Douglas,2,0
MULTI_FAMILY,173 Tahoma Cir,Zephyr Cove,NV,89448,0,0,2336,1974,755000,9/25/2020,Douglas,2,0
SINGLE_FAMILY,2913 Rio Vista Ct,Minden,NV,89423,3,2.5,2231,2003,625000,9/25/2020,Douglas,1,3
SINGLE_FAMILY,1424 Kittyhawk Ave,Gardnerville,NV,89410,3,2,1773,2014,465000,9/29/2020,Douglas,1,3
CONDOS,315 Olympic Ct,Stateline,NV,89449,3,2,1506,1975,560000,9/28/2020,Douglas,2,0
SINGLE_FAMILY,173 Snug Harbor Rd,Glenbrook,NV,89413,4,3.5,4522,2009,6250000,9/28/2020,Douglas,0,2
SINGLE_FAMILY,882 Coloma Dr,Carson City,NV,89705,3,2,1096,1978,312000,9/25/2020,Douglas,1,2
SINGLE_FAMILY,791 Hornet Dr,Gardnerville,NV,89460,3,2,1120,1985,338000,9/25/2020,Douglas,1,2
CONDOS,124 Snowbird Ct,Zephyr Cove,NV,89448,4,3.5,1795,1977,750000,9/25/2020,Douglas,3,2
SINGLE_FAMILY,1274 Lincoln Park Cir,Glenbrook,NV,89448,3,2.5,2443,2008,1475000,9/28/2020,Douglas,2,2
TOWNHOMES,124 Snowbird Ct,Glenbrook,NV,89413,0,0,1795,1977,750000,9/25/2020,Douglas,1,0
SINGLE_FAMILY,2882 Del Mar Dr,Minden,NV,89423,3,2,2226,2003,628000,9/25/2020,Douglas,1,3
SINGLE_FAMILY,1693 Grandvista Ct,Minden,NV,89423,3,2.5,2026,2020,575000,9/24/2020,Douglas,1,3
CONDOS,17 Beach Club Dr,Stateline,NV,89449,3,3,1877,2020,2695000,9/23/2020,Douglas,1,1
SINGLE_FAMILY,2603 Mountain Clover Rd,Gardnerville,NV,89410,0,0,5025,2022,540000,9/23/2020,Douglas,2,0
SINGLE_FAMILY,1543 Snaffle Bit Dr,Gardnerville,NV,89410,3,2,1852,2018,520000,9/25/2020,Douglas,1,3
SINGLE_FAMILY,1392 Honeybee Ln,Gardnerville,NV,89460,3,2,1232,1993,355000,9/24/2020,Douglas,1,2
SINGLE_FAMILY,2927 Hot Springs Rd,Minden,NV,89423,4,2,2371,1996,515000,9/23/2020,Douglas,1,3
SINGLE_FAMILY,929 Tourmaline Dr,Carson City,NV,89705,3,2,1080,1978,287500,9/23/2020,Douglas,1,2
SINGLE_FAMILY,437 Barrett Dr,Stateline,NV,89449,3,2,1344,1979,600000,9/23/2020,Douglas,1,2
SINGLE_FAMILY,1339 Brooke Way,Gardnerville,NV,89410,3,2,1533,2001,422500,9/24/2020,Douglas,1,3
SINGLE_FAMILY,1484 Irene Ct,Gardnerville,NV,89460,3,2,1440,1992,386000,9/24/2020,Douglas,1,2
SINGLE_FAMILY,1046 Pinion Pine Dr,Minden,NV,89423,3,2,1595,1999,379000,9/23/2020,Douglas,1,2
CONDOS,600 Highway 50,Zephyr Cove,NV,89448,3,3.5,1830,1980,1100000,9/21/2020,Douglas,2,0
SINGLE_FAMILY,1501 Mary Jo Dr,Gardnerville,NV,89460,3,2,2002,1992,500000,9/23/2020,Douglas,1,2
SINGLE_FAMILY,1009 Red Fir Dr,Zephyr Cove,NV,89448,0,0,3024,1963,1482500,9/22/2020,Douglas,1,0
MULTI_FAMILY,773 Wagon Dr,Gardnerville,NV,89460,4,4,2180,1989,350000,9/22/2020,Douglas,1,0
MOBILE,229 Walker St,Gardnerville,NV,89410,3,2,1560,1992,225000,9/22/2020,Douglas,1,2
SINGLE_FAMILY,1899 Sorrel Ln,Gardnerville,NV,89410,4,3,3240,1975,794000,9/18/2020,Douglas,2,6
SINGLE_FAMILY,3337 Dog Leg Dr,Minden,NV,89423,5,4,3778,2006,625000,9/21/2020,Douglas,2,2
SINGLE_FAMILY,1024 Nobles Ct,Minden,NV,89423,4,4.5,4410,1996,1100000,9/21/2020,Douglas,2,10
SINGLE_FAMILY,153 Granite Springs Dr,Stateline,NV,89449,8,6.5,4033,1992,2200000,9/21/2020,Douglas,2,2
SINGLE_FAMILY,207 Bedell Way,Zephyr Cove,NV,89448,2,1,654,1942,315000,9/22/2020,Douglas,2,0
MULTI_FAMILY,1413 Kimmerling Dr,Gardnerville,NV,89410,4,4,2208,1989,375000,9/21/2020,Douglas,1,0
SINGLE_FAMILY,426 Elks Ave,Zephyr Cove,NV,89448,3,1,1024,1969,1135000,9/21/2020,Douglas,1,0
SINGLE_FAMILY,1009 Red Fir,Zephyr Cove,NV,89448,4,3.5,3024,1963,1482500,9/22/2020,Douglas,2,2
SINGLE_FAMILY,1218 W Cottage Loop,Gardnerville,NV,89460,3,2,1500,2020,389803,9/18/2020,Douglas,1,2
SINGLE_FAMILY,262 Sierra Country Cir,Gardnerville,NV,89460,2,2.5,4205,1974,3150000,9/18/2020,Douglas,1,2
SINGLE_FAMILY,1465 Cardiff Dr,Gardnerville,NV,89410,4,3,2117,2006,529000,9/18/2020,Douglas,1,3
SINGLE_FAMILY,2784 Copperbush Ct,Genoa,NV,89411,3,3.5,3035,2016,890000,9/18/2020,Douglas,1,3
SINGLE_FAMILY,1313 Yellowjacket Ln,Gardnerville,NV,89460,3,2,1414,1984,369900,9/24/2020,Douglas,1,2
SINGLE_FAMILY,2649 Kayne Ave,Minden,NV,89423,4,2,1492,1988,475000,9/18/2020,Douglas,1,2
SINGLE_FAMILY,1367 Bryan Ln,Gardnerville,NV,89410,4,2.5,2525,2005,550000,9/21/2020,Douglas,1,3
SINGLE_FAMILY,310 Foothill Rd,Gardnerville,NV,89460,5,3.5,3296,1995,1890000,9/17/2020,Douglas,2,6
SINGLE_FAMILY,766 E Cottage Loop,Gardnerville,NV,89460,0,0,1749,2020,418730,9/18/2020,Douglas,1,0
SINGLE_FAMILY,1787 Bella Casa Dr,Minden,NV,89423,0,0,2170,2020,579900,9/18/2020,Douglas,1,0
SINGLE_FAMILY,875 Amador Cir,Carson City,NV,89705,3,2,1144,1983,299900,9/18/2020,Douglas,1,2
MULTI_FAMILY,770 Wagon Dr,Gardnerville,NV,89460,4,2,1984,1987,350000,9/22/2020,Douglas,1,0
SINGLE_FAMILY,2 Easy St,Stateline,NV,89449,4,5,5780,2006,3535000,9/17/2020,Douglas,0,3
SINGLE_FAMILY,1494 Cardiff Dr,Gardnerville,NV,89410,4,3.5,2307,2012,536000,9/18/2020,Douglas,2,3
SINGLE_FAMILY,634 Lakeview Dr,Zephyr Cove,NV,89448,4,3,3249,1955,1050000,9/17/2020,Douglas,2,1
SINGLE_FAMILY,1484 Brandi Rose Way,Minden,NV,89423,4,3.5,2614,2020,769000,9/18/2020,Douglas,2,3
TOWNHOMES,1206 Montevideo Cir,Minden,NV,89423,0,0,2058,2020,403677,9/17/2020,Douglas,2,0
SINGLE_FAMILY,1787 Bella Casa Dr,Minden,NV,89423,3,2.5,2169,2020,579900,9/18/2020,Douglas,1,3
SINGLE_FAMILY,1108 Tuscan Ct,Minden,NV,89423,3,3,2206,2010,470000,9/18/2020,Douglas,2,2
OTHER,1424 Industrial Way,Gardnerville,NV,89410,0,0,17648,1996,1200000,9/18/2020,Douglas,1,0
SINGLE_FAMILY,1307 Chichester Dr,Gardnerville,NV,89410,4,2,1541,1996,405000,9/17/2020,Douglas,1,2
SINGLE_FAMILY,1201 Sierra Vista Dr,Gardnerville,NV,89460,3,2.5,3012,2004,798000,9/18/2020,Douglas,1,3
SINGLE_FAMILY,1130 Rocky Terrace Dr,Gardnerville,NV,89460,3,2,2294,2006,667000,9/18/2020,Douglas,1,3
MULTI_FAMILY,96 Lake Village Dr,Zephyr Cove,NV,89448,0,0,1890,1977,627500,9/17/2020,Douglas,2,0
SINGLE_FAMILY,2 Easy St,Gardnerville,NV,89410,0,0,5780,2006,3535000,9/17/2020,Douglas,2,0
SINGLE_FAMILY,750 Bluerock Rd,Gardnerville,NV,89460,3,2,1370,1988,356000,9/17/2020,Douglas,1,2
SINGLE_FAMILY,1430 James Rd,Gardnerville,NV,89460,3,2,1860,1993,563500,9/15/2020,Douglas,1,3
SINGLE_FAMILY,882 Amador Cir,Carson City,NV,89705,3,2,1135,1983,319900,9/16/2020,Douglas,1,2
MULTI_FAMILY,611 Jerry Dr,Zephyr Cove,NV,89448,5,6,4189,1976,900000,9/16/2020,Douglas,4,0
SINGLE_FAMILY,2880 Cloudburst Canyon Dr,Genoa,NV,89411,4,3,3500,2012,995000,9/16/2020,Douglas,2,3
SINGLE_FAMILY,2499 Eagle Ridge Rd,Genoa,NV,89411,4,3.5,3329,2020,1420000,9/16/2020,Douglas,1,3
SINGLE_FAMILY,2686 Poncho,Minden,NV,89423,3,2,1754,1997,515000,9/16/2020,Douglas,1,3
CONDOS,121 Holly Ln,Stateline,NV,89449,3,3.5,2500,1979,1400000,9/16/2020,Douglas,3,4
SINGLE_FAMILY,563 Ansaldo Acres Dr,Stateline,NV,89449,4,2,2144,1978,600000,9/16/2020,Douglas,0,2
SINGLE_FAMILY,617 Freel,Zephyr Cove,NV,89448,3,2,1435,1940,1125000,9/15/2020,Douglas,2,2
SINGLE_FAMILY,1356 Winding Way,Zephyr Cove,NV,89448,0,0,4109,1982,1500000,9/16/2020,Douglas,3,0
SINGLE_FAMILY,2499 Eagle Ridge Rd,Genoa,NV,89411,0,0,3314,2020,1420000,9/16/2020,Douglas,1,0
SINGLE_FAMILY,617 Freel Dr,Zephyr Cove,NV,89448,3,2,1435,1940,1125000,9/15/2020,Douglas,0,2
SINGLE_FAMILY,1 Kelly Cir,Glenbrook,NV,89413,3,2,2281,1992,1925000,9/15/2020,Douglas,2,2
CONDOS,495 Tramway Dr,Stateline,NV,89449,4,2,1355,1980,490000,9/15/2020,Douglas,2,0
MULTI_FAMILY,777 Wagon Dr Sun Ct,Gardnerville,NV,89460,4,4,2180,1989,375000,9/15/2020,Douglas,1,0
SINGLE_FAMILY,1496 Brandi Rose Way,Minden,NV,89423,4,3.5,2614,2020,769500,9/15/2020,Douglas,2,3
MOBILE,1349 Bishops Cir,Gardnerville,NV,89410,2,2,1248,1978,193000,9/15/2020,Douglas,1,0
